COUNTRY,MZ_NAME,DATE_AGG,DIA_NOMBRE,ORDER_ID,USER_TOTAL_ORDERS,% Completed orders user,PAYMENT_METHOD,GMV_USD,ITEM_COUNT,CITY,BRAND_GROUP,LAT,LNG,T04_PICKING_TIME,T05_CASHIER_TIME,T06_REQUESTING_RT_TIME,VEHICLE_TYPE,SUB_VERTICAL,STOCKOUTS,TAG_BO,TAG_CANCEL,DISTANCE_KM,USE_CREDIT,HORA,POLYGON_SIZE,RAPPI_AMOUNT
EC,Samborondon Sur,2023-06-30 00:00:00,viernes,12461701,106,94.34 %,cash,37.440000000000005,4,Guayaquil,Mi Comisariato MT,-2.1373701,-79.8639972,3,15,0,Motorcycle,Super,1,false,false,1,,9,1,
EC,URDESA,2023-06-30 00:00:00,viernes,12461713,18,94.44 %,cc-credit,25.82,3,Guayaquil,Farmacias 911,-2.153487347387,-79.913436323404,3,0,,Motorcycle,Farmacia,0,false,false,1,,9,2,
EC,El Dorado,2023-06-30 00:00:00,viernes,12461756,107,96.26 %,cc-DEBIT,8.82,1,Guayaquil,Medicity,-2.0513576,-79.8935813,0,1,0,Motorcycle,Farmacia,0,false,false,4,,9,7,
EC,Samborondon Sur,2023-06-30 00:00:00,viernes,12461776,141,99.29 %,cc-DEBIT,26.23,4,Guayaquil,Pharmacys,-2.1222504,-79.8647616,5,0,,Motorcycle,Farmacia,0,false,false,3,,9,3,
EC,ALBORADA,2023-06-30 00:00:00,viernes,12461781,335,96.72 %,cc-DEBIT,11.21,2,Guayaquil,Farmacias 911,-2.135093577013,-79.909994713962,7,0,,Motorcycle,Farmacia,0,false,false,2,,9,4,
EC,URDESA,2023-06-30 00:00:00,viernes,12461786,115,95.65 %,cc-credit,44.98,6,Guayaquil,Pharmacys,-2.164642258628,-79.920682700405,0,0,0,Bicycle,Farmacia,0,false,false,2,,9,4,
EC,Samborondon Sur,2023-06-30 00:00:00,viernes,12461796,344,98.55 %,cc-credit,24.92,4,Guayaquil,Listo,-2.144607773969,-79.857523664832,5,18,,Motorcycle,Express,0,false,false,1,,9,2,
EC,URDESA,2023-06-30 00:00:00,viernes,12461799,57,96.49 %,cc-credit,11.440000000000001,8,Guayaquil,Mi Comisariato MT,-2.172758017816,-79.896881394088,7,5,0,Motorcycle,Super,0,false,false,3,,9,5,
EC,LA BAHIA,2023-06-30 00:00:00,viernes,12461804,53,88.68 %,cash,6.09,3,Guayaquil,Turbo X,-2.205162931607,-79.89253051579,,0,,Motorcycle,TurboX,0,false,false,1,,10,1,
EC,Samborondon Sur,2023-06-30 00:00:00,viernes,12461832,142,98.59 %,cc-credit,14.62,1,Guayaquil,Listo,-2.127935023813,-79.864325076342,3,2,,Motorcycle,Express,0,false,false,2,,10,4,
EC,URDESA,2023-06-30 00:00:00,viernes,12461852,54,94.44 %,cc-credit,31.13,5,Guayaquil,Mi Comisariato MT,-2.2109034,-79.9064064,10,0,0,Car,Super,2,false,false,5,,10,9,
EC,ALBORADA,2023-06-30 00:00:00,viernes,12461853,16,100.00 %,cash,1.58,2,Guayaquil,Mini,-2.123001814475,-79.907495900989,0,4,0,Bicycle,Express,0,false,false,2,true,10,3,1.91
EC,ALBORADA,2023-06-30 00:00:00,viernes,12461856,455,97.14 %,cc-credit,5.15,3,Guayaquil,Turbo X,-2.1211376,-79.8858985,,0,,Motorcycle,TurboX,0,false,false,1,,10,5,
EC,Sur de Guayaquil,2023-06-30 00:00:00,viernes,12461865,37,97.30 %,cc-DEBIT,59.800000000000004,20,Guayaquil,Mi Comisariato MT,-2.22865824781,-79.8886654526,43,5,,Motorcycle,Super,0,false,false,2,,10,3,
EC,Parque California,2023-06-30 00:00:00,viernes,12461882,65,92.31 %,cc-DEBIT,14.76,1,Guayaquil,Kywi,-2.089281227008,-79.936635036607,,0,0,Motorcycle,Hogar,1,true,false,3,,10,6,
EC,El Dorado,2023-06-30 00:00:00,viernes,12461884,378,96.56 %,cc-DEBIT,34.269999999999996,3,Guayaquil,Mi Comisariato MT,-2.037395559214,-79.887846708298,6,7,,Motorcycle,Super,0,false,false,3,,10,6,
EC,ALBORADA,2023-06-30 00:00:00,viernes,12461903,98,97.96 %,cc-DEBIT,21.03,9,Guayaquil,Turbo X,-2.132525859401,-79.894760285522,,0,,Bicycle,TurboX,1,true,false,2,,10,7,
EC,ALBORADA,2023-06-30 00:00:00,viernes,12461911,94,98.94 %,cc-credit,15.85,3,Guayaquil,Mi Comisariato MT,-2.148692256839,-79.896742925048,2,4,0,Bicycle,Super,0,false,false,3,,10,4,
EC,Sur de Guayaquil,2023-06-30 00:00:00,viernes,12461947,347,94.52 %,cc-DEBIT,35.989999999999995,2,Guayaquil,Medicity,-2.243182072339,-79.885347224772,0,1,0,Motorcycle,Farmacia,0,false,false,3,,10,6,
EC,Vía la Costa,2023-06-30 00:00:00,viernes,12461948,1,0.00 %,cc-DEBIT,228.43,54,Guayaquil,Mi Comisariato MT,-2.191357000033,-79.9434388,,,,Motorcycle,Super,0,false,true,2,,10,3,
EC,El Dorado,2023-06-30 00:00:00,viernes,12461955,507,95.66 %,cc-DEBIT,31.900000000000002,11,Guayaquil,Mi Comisariato MT,-2.05087393073,-79.911463174352,16,5,,Motorcycle,Super,0,false,false,5,,10,7,
EC,Sur de Guayaquil,2023-06-30 00:00:00,viernes,12461957,12,91.67 %,cash,7.84,4,Guayaquil,Mi Comisariato MT,-2.2192468,-79.9131017,17,9,,Motorcycle,Super,0,false,false,4,,10,6,
EC,URDESA,2023-06-30 00:00:00,viernes,12461966,65,95.38 %,cc-DEBIT,6.79,3,Guayaquil,Mi Comisariato MT,-2.167966476882,-79.921359308523,0,10,0,Motorcycle,Super,0,false,false,1,,10,1,
EC,extensión guasmo,2023-06-30 00:00:00,viernes,12461981,3,100.00 %,cash,6.29,3,Guayaquil,Mini,-2.234809583453,-79.891633316875,1,2,0,Motorcycle,Express,0,false,false,2,,10,3,
EC,ALBORADA,2023-06-30 00:00:00,viernes,12461993,32,90.63 %,cc-DEBIT,44.10000000000001,19,Guayaquil,Mi Comisariato MT,-2.120133148012,-79.895525202155,9,7,0,Motorcycle,Super,0,false,false,2,,10,3,
EC,Parque California,2023-06-30 00:00:00,viernes,12461994,88,97.73 %,cc-DEBIT,32.419999999999995,10,Guayaquil,Mini,-2.06216634606,-79.921166192756,8,6,0,Car,Express,0,false,false,4,,10,10,
EC,Samborondon Sur,2023-06-30 00:00:00,viernes,12461998,269,94.05 %,cc-credit,28.05,3,Guayaquil,Mi Comisariato MT,-2.10245967346,-79.865169972181,6,10,0,Motorcycle,Super,1,false,false,5,,10,8,
EC,Sur de Guayaquil,2023-06-30 00:00:00,viernes,12462006,3,100.00 %,cc-DEBIT,19.8,5,Guayaquil,Mi Comisariato MT,-2.236496748839,-79.902193509042,36,54,,Bicycle,Super,0,true,false,1,,10,2,
EC,URDESA,2023-06-30 00:00:00,viernes,12462010,17,100.00 %,cc-DEBIT,6.0600000000000005,2,Guayaquil,Pharmacys,-2.160453804403,-79.901201426983,,0,0,Motorcycle,Farmacia,0,false,false,2,,10,5,
EC,Samborondon Sur,2023-06-30 00:00:00,viernes,12462012,598,96.99 %,cc-credit,34.760000000000005,11,Guayaquil,Mi Comisariato MT,-2.140123464306,-79.871342050125,14,5,0,Motorcycle,Super,1,false,false,1,,10,2,
EC,URDESA,2023-06-30 00:00:00,viernes,12462019,65,95.38 %,cc-DEBIT,15.17,7,Guayaquil,Mi Comisariato MT,-2.159532115125,-79.923033937812,10,0,0,Motorcycle,Super,0,false,false,2,,10,3,
EC,El Dorado,2023-06-30 00:00:00,viernes,12462021,3,100.00 %,cc-credit,22.17,7,Guayaquil,Mi Comisariato MT,-2.0586122,-79.9276457,18,12,,Motorcycle,Super,1,false,false,7,,10,10,
EC,LA BAHIA,2023-06-30 00:00:00,viernes,12462028,7,100.00 %,cc-DEBIT,33.19,1,Guayaquil,Dmujeres Beauty Market,-2.188165197347,-79.89436045289,,0,0,Bicycle,Belleza,0,false,false,2,,10,4,
EC,URDESA,2023-06-30 00:00:00,viernes,12462040,194,97.94 %,cc-DEBIT,18.18,1,Guayaquil,Pharmacys,-2.182259917838,-79.903788417578,,0,0,Bicycle,Farmacia,0,false,false,2,,10,5,
EC,URDESA,2023-06-30 00:00:00,viernes,12462047,364,97.80 %,cc-credit,12.38,1,Guayaquil,Fernandez,-2.1659025,-79.9401321,0,8,0,Motorcycle,Especializada,0,false,false,2,,10,3,
EC,KENNEDY,2023-06-30 00:00:00,viernes,12462055,55,94.55 %,cc-credit,17.59,1,Guayaquil,SUPER EASY,-2.2109034,-79.9064064,0,0,0,Motorcycle,Super,0,false,false,6,,10,10,
EC,URDESA,2023-06-30 00:00:00,viernes,12462066,365,97.81 %,cash,6.76,1,Guayaquil,Mi Comisariato MT,-2.1497198,-79.9122397,0,5,0,Motorcycle,Super,0,false,false,3,,10,4,
EC,URDESA,2023-06-30 00:00:00,viernes,12462074,39,100.00 %,cc-DEBIT,6.609999999999999,6,Guayaquil,Turbo X,-2.162314568254,-79.906254531467,,0,,Bicycle,TurboX,0,false,false,2,,10,8,
EC,Samborondon Sur,2023-06-30 00:00:00,viernes,12462080,337,93.18 %,cc-DEBIT,16.92,7,Guayaquil,Mi Comisariato MT,-2.162334370432,-79.84163492918,7,7,0,Motorcycle,Super,0,false,false,4,,10,7,
EC,LA BAHIA,2023-06-30 00:00:00,viernes,12462084,24,95.83 %,cash,5.04,1,Guayaquil,Turbo X,-2.1818501,-79.8836914,,0,,Bicycle,TurboX,0,true,false,2,,10,10,
EC,URDESA,2023-06-30 00:00:00,viernes,12462098,1418,97.32 %,cc-DEBIT,21.840000000000003,1,Guayaquil,Medicity,-2.162737,-79.908791,0,2,0,Car,Farmacia,0,false,false,1,,10,3,
EC,URDESA,2023-06-30 00:00:00,viernes,12462107,398,98.99 %,cash,26.51,6,Guayaquil,Mi Comisariato MT,-2.176145553728,-79.895450100303,3,8,0,Motorcycle,Super,0,false,false,3,,10,6,
EC,El Dorado,2023-06-30 00:00:00,viernes,12462118,352,96.31 %,cc-DEBIT,22.560000000000002,7,Guayaquil,Mi Comisariato MT,-2.074630138088,-79.839932732284,25,3,,Motorcycle,Super,0,false,false,5,,10,10,
EC,Vía la Costa,2023-06-30 00:00:00,viernes,12462124,104,97.12 %,cc-CHARGE CARD,102.52,28,Guayaquil,Mi Comisariato MT,-2.18059119499,-79.985193291212,63,1,,Motorcycle,Super,2,false,false,2,,10,3,
EC,Samborondon Sur,2023-06-30 00:00:00,viernes,12462133,148,100.00 %,cc-DEBIT,56.830000000000005,4,Guayaquil,Pharmacys,-2.114533710719,-79.872540220623,7,0,,Bicycle,Farmacia,0,false,false,4,,10,5,
EC,Samborondon Sur,2023-06-30 00:00:00,viernes,12462148,42,95.24 %,cc-DEBIT,21.34,2,Guayaquil,Pharmacys,-2.145449,-79.868905,6,0,,Motorcycle,Farmacia,0,true,false,1,,10,1,
EC,El Dorado,2023-06-30 00:00:00,viernes,12462155,419,97.61 %,cc-DEBIT,3.53,5,Guayaquil,Mi Comisariato MT,-2.058620059196,-79.8702929914,11,11,,Motorcycle,Super,0,false,false,1,true,10,3,24.41
EC,URDESA,2023-06-30 00:00:00,viernes,12462158,18,100.00 %,cc-credit,40.589999999999996,3,Guayaquil,Mi Comisariato MT,-2.1774793,-79.8990846,5,8,0,Motorcycle,Super,0,false,false,3,,10,5,
EC,Sur de Guayaquil,2023-06-30 00:00:00,viernes,12462168,11,100.00 %,cc-credit,19.529999999999998,,Guayaquil,Mi Comisariato MT,-2.247426424486,-79.886666201055,16,24,,Motorcycle,Super,1,false,false,2,,10,4,
EC,Samborondon Sur,2023-06-30 00:00:00,viernes,12462172,42,95.24 %,cc-DEBIT,10.61,3,Guayaquil,Mi Comisariato MT,-2.141200065249,-79.868173375726,2,12,0,Motorcycle,Super,0,false,false,1,,10,1,
EC,Sur de Guayaquil,2023-06-30 00:00:00,viernes,12462178,90,100.00 %,cc-DEBIT,20.32,4,Guayaquil,Mi Comisariato MT,-2.2200041,-79.8949641,9,11,,Motorcycle,Super,0,false,false,3,,10,4,
EC,LA BAHIA,2023-06-30 00:00:00,viernes,12462181,2,50.00 %,cash,10.270000000000001,1,Guayaquil,Listo,-2.185305029411,-79.896039515734,,0,,Motorcycle,Express,0,true,true,1,,10,2,
EC,extensión guasmo,2023-06-30 00:00:00,viernes,12462185,5,100.00 %,cash,2.81,3,Guayaquil,Mini,-2.259432758428,-79.88519500941,1,2,0,Bicycle,Express,0,false,false,2,true,10,4,2
EC,Vía la Costa,2023-06-30 00:00:00,viernes,12462196,278,97.48 %,cc-DEBIT,13.5,1,Guayaquil,Medicity,-2.179255339169,-79.94403462857,0,1,0,Motorcycle,Farmacia,0,false,false,2,,10,3,
EC,KENNEDY,2023-06-30 00:00:00,viernes,12462207,323,98.14 %,cc-credit,7.56,2,Guayaquil,Kywi,-2.154023410234,-79.896327182651,,0,0,Bicycle,Hogar,0,false,false,1,,10,1,
EC,ALBORADA,2023-06-30 00:00:00,viernes,12462213,59,93.22 %,cash,6.8100000000000005,4,Guayaquil,Mi Comisariato MT,-2.12537628361,-79.910887554288,1,7,0,Bicycle,Super,0,false,false,1,,10,3,
EC,URDESA,2023-06-30 00:00:00,viernes,12462215,55,98.18 %,cc-credit,13.639999999999999,1,Guayaquil,Mini,-2.1272608,-79.9395302,0,11,0,Motorcycle,Express,0,false,false,3,,10,6,
EC,Samborondon Sur,2023-06-30 00:00:00,viernes,12462220,149,100.00 %,cc-DEBIT,54.78,3,Guayaquil,Farmacias 911,-2.114533710719,-79.872540220623,10,0,,Motorcycle,Farmacia,0,false,false,4,,10,5,
EC,URDESA,2023-06-30 00:00:00,viernes,12462226,1,100.00 %,cc-credit,9.39,1,Guayaquil,Turbo X,-2.167478190738,-79.921427294612,,0,,Bicycle,TurboX,0,false,false,1,,10,5,
EC,Parque California,2023-06-30 00:00:00,viernes,12462239,29,93.10 %,cc-DEBIT,21.75,4,Guayaquil,Dmujeres Beauty Market,-2.103659153523,-79.926786012948,0,1,0,Motorcycle,Belleza,0,false,false,2,,10,4,
EC,El Dorado,2023-06-30 00:00:00,viernes,12462242,36,94.44 %,cc-N/A,4.58,,Guayaquil,Listo,-2.074943749711,-79.836223425804,,0,,Motorcycle,Express,1,true,true,3,,10,5,
EC,ALBORADA,2023-06-30 00:00:00,viernes,12462245,52,92.31 %,cc-credit,17.78,1,Guayaquil,Pharmacys,-2.1457897,-79.8829123,,0,0,Motorcycle,Farmacia,0,false,false,2,,10,5,
EC,KENNEDY,2023-06-30 00:00:00,viernes,12462250,3,100.00 %,cash,7.73,2,Guayaquil,SUPER EASY,-2.203499182427,-79.914158508182,0,0,0,Car,Super,0,false,false,6,,10,10,
EC,KENNEDY,2023-06-30 00:00:00,viernes,12462251,62,96.77 %,cc-credit,18.73,1,Guayaquil,Esvelts Sa,-2.164508091454,-79.895942620933,0,4,0,Motorcycle,Deportes,0,false,false,2,,10,4,
EC,ALBORADA,2023-06-30 00:00:00,viernes,12462269,401,98.75 %,cc-credit,23.27,2,Guayaquil,Farmacias 911,-2.11671466362,-79.869117848575,2,0,,Motorcycle,Farmacia,0,false,false,3,,10,6,
EC,ALBORADA,2023-06-30 00:00:00,viernes,12462272,4,100.00 %,cc-credit,14.67,2,Guayaquil,Roland,-2.122728751965,-79.93801407516,0,31,0,Motorcycle,Moda,0,false,false,4,,10,9,
EC,URDESA,2023-06-30 00:00:00,viernes,12462281,258,95.35 %,cc-credit,12.72,4,Guayaquil,Mini,-2.162113106796,-79.897692839504,1,6,0,Motorcycle,Express,0,false,false,3,,11,6,
EC,ALBORADA,2023-06-30 00:00:00,viernes,12462288,26,92.31 %,cc-DEBIT,6.98,4,Guayaquil,Mi Comisariato MT,-2.131833601611,-79.89836499095,2,3,0,Motorcycle,Super,0,false,false,1,,11,3,
EC,Vía la Costa,2023-06-30 00:00:00,viernes,12462293,2,50.00 %,cc-credit,232.92999999999998,99,Guayaquil,Mi Comisariato MT,-2.164298,-79.9425004,,,,Motorcycle,Super,18,true,true,2,,11,4,
EC,KENNEDY,2023-06-30 00:00:00,viernes,12462297,476,97.90 %,cc-DEBIT,11.829999999999998,1,Guayaquil,Santa Maria,-2.156084,-79.90209,2,6,,Motorcycle,Super,0,false,false,2,,11,4,
EC,URDESA,2023-06-30 00:00:00,viernes,12462327,895,95.75 %,cc-DEBIT,32.09,1,Guayaquil,TVC Disposables,-2.167682269566,-79.946263121621,0,1,0,Motorcycle,Smoking shop,0,false,false,4,,11,10,
EC,KENNEDY,2023-06-30 00:00:00,viernes,12462343,465,94.84 %,cc-DEBIT,48.83,1,Guayaquil,City Pet,-2.14952,-79.906533,,0,0,Bicycle,Mascotas,0,false,false,2,,11,4,
EC,Samborondon Sur,2023-06-30 00:00:00,viernes,12462351,270,94.07 %,cc-credit,28.75,4,Guayaquil,Mi Comisariato MT,-2.10245967346,-79.865169972181,10,0,0,Bicycle,Super,1,false,false,5,,11,8,
EC,URDESA,2023-06-30 00:00:00,viernes,12462352,1,100.00 %,cash,8.129999999999999,2,Guayaquil,Medicity,-2.158075034134,-79.898111186922,1,4,0,Bicycle,Farmacia,0,false,false,2,,11,3,
EC,Samborondon Sur,2023-06-30 00:00:00,viernes,12462356,88,100.00 %,cc-credit,11.94,3,Guayaquil,Mi Comisariato MT,-2.126348585284,-79.872129634023,3,15,0,Motorcycle,Super,0,false,false,2,,11,5,
EC,El Dorado,2023-06-30 00:00:00,viernes,12462367,54,98.15 %,cc-DEBIT,27.82,2,Guayaquil,Happy Food,-2.036612435481,-79.869989942751,4,0,,Motorcycle,Mascotas,0,false,false,2,true,11,2,0.56
EC,KENNEDY,2023-06-30 00:00:00,viernes,12462380,2,100.00 %,cash,19.39,1,Guayaquil,Medicity,-2.158075034134,-79.898111186922,0,1,0,Bicycle,Farmacia,0,false,false,2,,11,4,
EC,El Dorado,2023-06-30 00:00:00,viernes,12462388,55,98.18 %,cc-DEBIT,20.27,,Guayaquil,Fernandez,-2.036612435481,-79.869989942751,8,0,0,Motorcycle,Especializada,1,false,false,1,,11,1,
EC,URDESA,2023-06-30 00:00:00,viernes,12462398,16,87.50 %,cc-DEBIT,10.780000000000001,2,Guayaquil,Mi Jugueteria,-2.172479268602,-79.898485019803,,0,,,Bebes y niños,0,true,true,3,true,11,6,2
EC,El Dorado,2023-06-30 00:00:00,viernes,12462417,542,96.86 %,cc-credit,9.899999999999999,7,Guayaquil,Mi Comisariato MT,-2.04561798609,-79.91549522202,13,7,,Motorcycle,Super,0,false,false,5,,11,8,
EC,URDESA,2023-06-30 00:00:00,viernes,12462427,42,100.00 %,cc-DEBIT,21.950000000000003,1,Guayaquil,Completo XpressMarket,-2.161493426353,-79.896981306374,,5,,Motorcycle,Especializada,0,false,false,3,,11,5,
EC,Samborondon Sur,2023-06-30 00:00:00,viernes,12462437,43,95.35 %,cc-credit,40,12,Guayaquil,Mi Comisariato MT,-2.145449,-79.868905,11,5,0,Motorcycle,Super,1,false,false,1,,11,2,
EC,URDESA,2023-06-30 00:00:00,viernes,12462446,11,100.00 %,cc-credit,3.13,2,Guayaquil,El Bodegón,-2.173118180486,-79.909836798906,0,2,0,Motorcycle,Licores,0,false,false,1,true,11,1,3
EC,Vía la Costa,2023-06-30 00:00:00,viernes,12462448,478,98.95 %,cc-credit,34.010000000000005,11,Guayaquil,Mi Comisariato MT,-2.165210328652,-79.944136887789,15,4,,Motorcycle,Super,0,false,false,2,,11,4,
EC,KENNEDY,2023-06-30 00:00:00,viernes,12462453,776,97.42 %,cc-credit,22.36,1,Guayaquil,Super Paco,-2.141986,-79.902472,2,5,0,Bicycle,Libreria,0,false,false,2,,11,5,
EC,KENNEDY,2023-06-30 00:00:00,viernes,12462455,106,94.34 %,cash,6.670000000000001,1,Guayaquil,Fernandez,-2.157230067235,-79.894835539162,0,1,0,Motorcycle,Especializada,0,false,false,3,,11,4,
EC,URDESA,2023-06-30 00:00:00,viernes,12462478,92,95.65 %,cc-DEBIT,20.450000000000003,1,Guayaquil,Farmacias 911,-2.186968580659,-79.914765615127,2,0,,Motorcycle,Farmacia,0,false,false,3,,11,7,
EC,Samborondon Sur,2023-06-30 00:00:00,viernes,12462486,65,96.92 %,cc-DEBIT,15.349999999999998,1,Guayaquil,Juan Marcet,-2.131112862064,-79.872686808063,,0,0,Motorcycle,Libreria,0,false,false,2,,11,6,
EC,Samborondon Sur,2023-06-30 00:00:00,viernes,12462494,527,98.29 %,cc-credit,19.26,8,Guayaquil,Listo,-2.119845007896,-79.872526600957,24,4,,Motorcycle,Express,0,false,false,3,,11,8,
EC,URDESA,2023-06-30 00:00:00,viernes,12462502,19,100.00 %,cc-DEBIT,5.53,2,Guayaquil,Kywi,-2.125783028768,-79.901384487748,1,,0,Motorcycle,Hogar,0,false,false,2,,11,5,
EC,URDESA,2023-06-30 00:00:00,viernes,12462515,41,97.56 %,cc-DEBIT,8.18,4,Guayaquil,Mi Comisariato MT,-2.172784485588,-79.899983033538,1,9,0,Motorcycle,Super,0,false,false,2,true,11,5,3.5
EC,URDESA,2023-06-30 00:00:00,viernes,12462518,13,100.00 %,cash,1.4600000000000004,3,Guayaquil,Mini,-2.169697251032,-79.917580374409,0,1,0,Motorcycle,Express,0,false,false,2,true,11,3,1.97
EC,Samborondon Sur,2023-06-30 00:00:00,viernes,12462531,155,99.35 %,cc-credit,44.919999999999995,2,Guayaquil,Medicity,-2.116954557508,-79.866503700614,0,2,0,Bicycle,Farmacia,0,false,false,4,,11,7,
EC,KENNEDY,2023-06-30 00:00:00,viernes,12462543,42,97.62 %,cc-DEBIT,10.41,3,Guayaquil,Mi Comisariato MT,-2.172784485588,-79.899983033538,16,14,,Bicycle,Especializada,0,false,false,1,true,11,1,2
EC,URDESA,2023-06-30 00:00:00,viernes,12462544,389,99.23 %,cc-DEBIT,4.98,1,Guayaquil,Pharmacys,-2.165278222423,-79.923342232768,,0,0,Car,Farmacia,0,false,false,2,,11,4,
EC,Extensión Mucho lote 1,2023-06-30 00:00:00,viernes,12462563,65,92.31 %,cc-credit,8.899999999999999,1,Guayaquil,Medicity,-2.115596945241,-79.943766407669,3,0,,Motorcycle,Farmacia,0,false,false,2,,11,5,
EC,LA BAHIA,2023-06-30 00:00:00,viernes,12462572,32,96.88 %,cc-DEBIT,23.279999999999998,3,Guayaquil,Medicity,-2.190821681338,-79.881877369567,1,11,0,Motorcycle,Farmacia,0,false,false,2,,11,3,
EC,LA BAHIA,2023-06-30 00:00:00,viernes,12462574,9,88.89 %,cc-credit,24.49,2,Guayaquil,PETSGO,-2.246520534906,-79.899613894522,2,4,0,Car,Mascotas,0,false,false,6,,11,10,
EC,URDESA,2023-06-30 00:00:00,viernes,12462575,366,97.54 %,cc-credit,87.35,38,Guayaquil,Mi Comisariato MT,-2.17822023494,-79.907968246384,20,13,0,Motorcycle,Super,2,false,false,2,,11,3,
EC,URDESA,2023-06-30 00:00:00,viernes,12462658,1,100.00 %,cash,8.9,1,Guayaquil,Mi Comisariato MT,-2.191367091422,-79.899602159858,0,14,0,Motorcycle,Super,0,false,false,3,,11,6,
EC,URDESA,2023-06-30 00:00:00,viernes,12462662,32,96.88 %,cc-credit,18.1,1,Guayaquil,Mi Comisariato MT,-2.162535727889,-79.914317429066,0,15,0,Motorcycle,Super,0,false,false,1,,11,2,
EC,Vía la Costa,2023-06-30 00:00:00,viernes,12462677,102,99.02 %,cc-credit,32.54,4,Guayaquil,Mi Comisariato MT,-2.18743263483,-80.00158580012,13,6,,Car,Super,0,false,false,1,,11,5,
EC,URDESA,2023-06-30 00:00:00,viernes,12462678,12,100.00 %,cash,2.0500000000000003,4,Guayaquil,Mini,-2.163948244676,-79.896199442446,2,4,0,Motorcycle,Express,0,false,false,3,true,11,7,2.5
EC,Vía la Costa,2023-06-30 00:00:00,viernes,12462679,102,97.06 %,cc-credit,36.13,7,Guayaquil,Dmujeres Beauty Market,-2.187619920589,-79.98233143136,2,5,0,Bicycle,Belleza,0,false,false,2,,11,5,
EC,Sur de Guayaquil,2023-06-30 00:00:00,viernes,12462686,10,90.00 %,cc-credit,12.17,1,Guayaquil,City Pet,-2.246520534906,-79.899613894522,3,1,0,Motorcycle,Mascotas,1,false,false,1,,11,1,
EC,URDESA,2023-06-30 00:00:00,viernes,12462695,599,99.17 %,cc-credit,16.169999999999998,3,Guayaquil,Turbo X,-2.16695419395,-79.903675764799,,0,,Motorcycle,TurboX,0,true,false,2,,11,10,
EC,Vía la Costa,2023-06-30 00:00:00,viernes,12462697,613,95.92 %,cc-DEBIT,7.8500000000000005,3,Guayaquil,Mi Comisariato MT,-2.175928786501,-79.983737021685,7,3,,Bicycle,Super,0,false,false,5,,11,9,
EC,URDESA,2023-06-30 00:00:00,viernes,12462719,199,100.00 %,cc-credit,25.58,1,Guayaquil,Mi Comisariato MT,-2.183322790081,-79.9098126591,0,16,0,Motorcycle,Super,0,false,false,2,,11,4,
EC,Vía la Costa,2023-06-30 00:00:00,viernes,12462721,438,98.17 %,cc-credit,16.44,8,Guayaquil,Mi Comisariato MT,-2.181966933424,-79.970641303882,42,8,,Motorcycle,Super,0,false,false,3,,11,6,
EC,URDESA,2023-06-30 00:00:00,viernes,12462734,466,94.85 %,cc-DEBIT,23.27,4,Guayaquil,Medicity,-2.14952,-79.906533,1,2,0,Bicycle,Farmacia,0,false,false,1,,11,1,
EC,ALBORADA,2023-06-30 00:00:00,viernes,12462802,20,100.00 %,cc-credit,11.9,1,Guayaquil,Mi Comisariato MT,-2.129225281273,-79.900685101748,0,5,0,Bicycle,Super,0,false,false,1,,11,3,
EC,Samborondon Sur,2023-06-30 00:00:00,viernes,12462818,123,97.56 %,cc-credit,17.240000000000002,8,Guayaquil,Mi Comisariato MT,-2.166481985279,-79.87891213906,9,7,0,Motorcycle,Super,1,false,false,4,,11,7,
EC,LA BAHIA,2023-06-30 00:00:00,viernes,12462832,18,94.44 %,cash,6.03,2,Guayaquil,Turbo X,-2.189097590144,-79.879428260028,,0,,,TurboX,0,true,true,2,,11,9,
EC,ALBORADA,2023-06-30 00:00:00,viernes,12462868,651,95.39 %,cc-credit,16.57,2,Guayaquil,Pharmacys,-2.133814715955,-79.912184737623,,0,0,Bicycle,Farmacia,0,false,false,2,true,11,4,2.52
EC,El Dorado,2023-06-30 00:00:00,viernes,12462872,28,100.00 %,cc-DEBIT,9.040000000000001,1,Guayaquil,Farmacias 911,-2.053447306361,-79.880228537194,3,0,,Bicycle,Farmacia,0,false,false,1,,11,1,
EC,extensión guasmo,2023-06-30 00:00:00,viernes,12462910,6,100.00 %,cash,1.5,1,Guayaquil,Fernandez,-2.259432758428,-79.88519500941,0,1,0,Motorcycle,Especializada,0,false,false,2,true,12,3,2
EC,LA BAHIA,2023-06-30 00:00:00,viernes,12462932,1,100.00 %,cc-DEBIT,8.46,4,Guayaquil,Mini,-2.170639366417,-79.895383429908,1,6,0,Motorcycle,Express,0,false,false,3,,12,6,
EC,URDESA,2023-06-30 00:00:00,viernes,12462940,427,91.33 %,cc-credit,13.8,3,Guayaquil,Mi Comisariato MT,-2.163323400482,-79.915367849171,7,4,0,Motorcycle,Super,1,false,false,1,,12,2,
EC,extensión suburbio,2023-06-30 00:00:00,viernes,12462950,92,81.52 %,cc-DEBIT,7.17,1,Guayaquil,Turbo X,-2.2128707,-79.9159713,,0,,,TurboX,0,true,true,2,,12,10,
EC,Sur de Guayaquil,2023-06-30 00:00:00,viernes,12462956,16,87.50 %,cash,3.4899999999999998,1,Guayaquil,Papoches Pet,-2.202044154185,-79.910021536052,,113,,Motorcycle,Mascotas,0,false,false,3,true,12,6,3
